degradation,severity,image_index,true_label,predicted_label,confidence
blur,0,829,3,3,0.91730464
blur,0,830,1,1,0.99984074
blur,0,831,3,3,0.92140335
blur,0,832,2,2,0.99999905
blur,0,833,2,2,0.63861394
blur,0,834,5,5,0.9999962
blur,0,835,4,4,0.98838645
blur,0,836,1,9,0.752753
blur,0,837,2,2,0.9999931
blur,0,838,9,9,0.9999722
blur,0,839,2,2,0.99999976
blur,0,840,7,7,0.99999964
blur,0,841,0,0,0.9961635
blur,0,842,7,7,0.9999769
blur,0,843,2,2,0.9986835
blur,0,844,1,1,0.9998217
blur,0,845,3,3,0.9966196
blur,0,846,2,2,0.99999976
blur,0,847,0,0,0.9999584
blur,0,848,2,2,0.99981827
blur,0,849,4,4,0.99999964
blur,0,850,7,7,0.9685967
blur,0,851,9,9,0.99999595
blur,0,852,8,8,0.9965905
blur,0,853,9,1,0.94602555
blur,0,854,0,0,0.9998109
blur,0,855,7,7,0.99999976
blur,0,856,7,7,0.9994134
blur,0,857,0,0,0.9976891
blur,0,858,7,7,0.9999963
blur,0,859,8,8,0.99999654
blur,0,860,4,4,0.9942264
blur,0,861,6,6,0.999556
blur,0,862,3,3,0.9989906
blur,0,863,3,3,0.7961793
blur,0,864,0,0,0.99999917
blur,0,865,1,1,0.9998665
blur,0,866,3,3,0.99357575
blur,0,867,7,7,0.99999785
blur,0,868,0,0,0.9984854
blur,0,869,1,1,0.9869011
blur,0,870,3,3,0.9858531
blur,0,871,1,1,0.9999963
blur,0,872,4,4,0.9999801
blur,0,873,2,2,1.0
blur,0,874,3,3,0.9999994
blur,0,875,8,8,0.9999901
blur,0,876,4,4,1.0
blur,0,877,2,2,0.9989519
blur,0,878,3,3,0.95649487
blur,0,879,7,7,0.9999924
blur,0,880,8,8,0.9999914
blur,0,881,4,4,0.9992361
blur,0,882,3,2,0.87094504
blur,0,883,0,0,0.9999943
blur,0,884,9,9,0.99779934
blur,0,885,0,0,0.9999969
blur,0,886,0,0,0.9999167
blur,0,887,1,1,0.9964455
blur,0,888,0,8,0.8541996
blur,0,889,4,4,0.9994271
blur,0,890,4,4,0.99999976
blur,0,891,6,6,0.99999845
blur,0,892,7,7,0.99718696
blur,0,893,6,3,0.90071315
blur,0,894,1,1,0.9997688
blur,0,895,1,1,0.9710632
blur,0,896,3,3,0.9999999
blur,0,897,7,7,0.99990034
blur,0,898,3,2,0.55558974
blur,0,899,5,5,0.9999988
blur,0,900,2,2,0.88299584
blur,0,901,6,6,0.9999783
blur,0,902,6,6,0.9999839
blur,0,903,5,5,0.99999833
blur,0,904,8,8,0.9998055
blur,0,905,7,7,0.99999976
blur,0,906,1,1,0.99999905
blur,0,907,6,6,0.9999056
blur,0,908,8,8,1.0
blur,0,909,8,8,1.0
blur,0,910,5,7,0.56032765
blur,0,911,3,3,0.9999999
blur,0,912,0,0,0.9996001
blur,0,913,4,4,0.9995079
blur,0,914,0,2,0.5466034
blur,0,915,1,1,0.99999106
blur,0,916,3,3,0.9986713
blur,0,917,8,8,1.0
blur,0,918,8,8,0.99998343
blur,0,919,0,0,0.9992693
blur,0,920,6,6,0.9915559
blur,0,921,9,9,1.0
blur,0,922,9,9,0.99955696
blur,0,923,9,9,0.3677946
blur,0,924,5,5,0.41894412
blur,0,925,5,5,0.74011046
blur,0,926,8,8,0.99967015
blur,0,927,6,6,0.9975286
blur,0,928,0,0,0.99998474
blur,0,929,0,0,0.99998164
blur,0,930,4,4,0.99999857
blur,0,931,2,2,0.9999976
blur,0,932,3,3,0.9973447
blur,0,933,2,2,0.9913975
blur,0,934,7,7,0.9998485
blur,0,935,2,2,0.99999726
blur,0,936,2,2,0.99998164
blur,0,937,5,5,1.0
blur,0,938,9,9,0.9996866
blur,0,939,8,8,0.9999367
blur,0,940,9,9,0.99999976
blur,0,941,1,1,0.99845123
blur,0,942,7,7,0.99946445
blur,0,943,4,4,0.9999981
blur,0,944,0,0,0.999998
blur,0,945,3,3,0.9945299
blur,0,946,0,0,0.9998896
blur,0,947,1,1,0.999908
blur,0,948,3,3,0.7280533
blur,0,949,8,8,1.0
blur,0,950,3,3,0.99999917
blur,0,951,9,9,0.99996173
blur,0,952,6,6,0.99999774
blur,0,953,1,8,0.5474539
blur,0,954,4,4,0.99943024
blur,0,955,7,7,0.9999931
blur,0,956,0,0,0.85600156
blur,0,957,3,3,0.99946254
blur,0,958,7,7,0.9999378
blur,0,959,8,8,0.99998724
blur,0,960,9,9,0.89879584
blur,0,961,1,1,0.9998677
blur,0,962,1,1,0.99670804
blur,0,963,6,6,0.9999989
blur,0,964,6,6,0.9999777
blur,0,965,6,6,0.99998736
blur,0,966,6,3,0.9209312
blur,0,967,9,9,0.9848083
blur,0,968,1,1,0.99999917
blur,0,969,9,9,0.99999976
blur,0,970,9,9,0.99998116
blur,0,971,4,4,0.9999721
blur,0,972,2,6,0.9942684
blur,0,973,1,1,0.99992764
blur,0,974,7,7,0.8929809
blur,0,975,0,0,0.99999774
blur,0,976,6,6,0.9999682
blur,0,977,8,8,0.9999833
blur,0,978,1,1,0.9999604
blur,0,979,9,9,0.9999974
blur,0,980,2,2,1.0
blur,0,981,9,9,0.9999231
blur,0,982,0,0,0.5630992
blur,0,983,4,4,0.99999845
blur,0,984,7,7,0.99999976
blur,0,985,8,8,0.9999995
blur,0,986,3,3,0.9999987
blur,0,987,1,1,0.99999976
blur,0,988,2,2,0.9725461
blur,0,989,0,0,0.9996145
blur,0,990,1,1,1.0
blur,0,991,5,5,0.9999987
blur,0,992,8,8,0.99998176
blur,0,993,4,4,0.9307298
blur,0,994,6,2,0.9793037
blur,0,995,3,3,0.99984884
blur,0,996,8,8,0.99776495
blur,0,997,1,1,0.7999871
blur,0,998,3,3,0.999998
blur,0,999,8,8,0.99999976
blur,1,0,3,3,0.9682776
blur,1,1,8,0,0.6174665
blur,1,2,8,0,0.7348474
blur,1,3,0,0,0.99962544
blur,1,4,6,3,0.7288153
blur,1,5,6,3,0.9999976
blur,1,6,1,3,0.94577605
blur,1,7,6,3,0.9514773
blur,1,8,3,3,0.9808735
blur,1,9,1,3,0.99650854
blur,1,10,0,3,0.55077004
blur,1,11,9,5,0.47515926
blur,1,12,5,5,0.9539578
blur,1,13,7,3,0.9678881
blur,1,14,9,9,0.89333934
blur,1,15,8,3,0.6999279
blur,1,16,5,3,0.9913852
blur,1,17,7,3,0.97625107
blur,1,18,8,3,0.7021897
blur,1,19,6,3,0.99450016
blur,1,20,7,3,0.97724587
blur,1,21,0,0,0.9741824
blur,1,22,4,0,0.8478419
blur,1,23,9,9,0.9383266
blur,1,24,5,3,0.9136716
blur,1,25,2,2,0.94999945
blur,1,26,4,3,0.9917319
blur,1,27,0,0,0.90476984
blur,1,28,9,2,0.96734166
blur,1,29,6,4,0.42428178
blur,1,30,6,3,0.9991535
blur,1,31,5,3,0.5736428
blur,1,32,4,3,0.46625146
blur,1,33,5,2,0.8823088
blur,1,34,9,3,0.79657763
blur,1,35,2,3,0.83792365
blur,1,36,4,5,0.6802854
blur,1,37,1,5,0.72886556
blur,1,38,9,9,0.8902487
blur,1,39,5,5,0.99797434
blur,1,40,4,3,0.9849252
blur,1,41,6,3,0.56076366
blur,1,42,5,3,0.9221225
blur,1,43,6,3,0.9768148
blur,1,44,0,0,0.9567704
blur,1,45,9,3,0.73854
blur,1,46,3,3,0.9983923
blur,1,47,9,3,0.8013745
blur,1,48,7,4,0.60515934
blur,1,49,6,3,0.8538831
blur,1,50,9,3,0.9299645
blur,1,51,8,6,0.59490424
blur,1,52,0,5,0.56092125
blur,1,53,3,3,0.99996936
blur,1,54,8,0,0.99953866
blur,1,55,8,8,0.9869708
blur,1,56,7,3,0.9381411
blur,1,57,7,3,0.95678
blur,1,58,4,5,0.7582282
blur,1,59,6,5,0.7768836
blur,1,60,7,7,0.46263894
blur,1,61,3,3,0.920481
blur,1,62,6,6,0.8088685
blur,1,63,3,3,0.9957131
blur,1,64,6,3,0.99447083
blur,1,65,2,2,0.7867354
blur,1,66,1,3,0.9939839
blur,1,67,2,0,0.53091204
blur,1,68,3,3,0.99833375
blur,1,69,7,2,0.9878006
blur,1,70,2,3,0.4849059
blur,1,71,6,3,0.9051294
blur,1,72,8,8,0.9954959
blur,1,73,8,0,0.68560386
blur,1,74,0,3,0.9156616
blur,1,75,2,2,0.9999839
blur,1,76,9,0,0.664244
blur,1,77,3,3,0.99999976
blur,1,78,3,3,0.9999169
blur,1,79,8,8,0.50394434
blur,1,80,8,8,0.6366299
blur,1,81,1,3,0.74775696
blur,1,82,1,6,0.49130705
blur,1,83,7,5,0.6588117
blur,1,84,2,3,0.94682175
blur,1,85,5,5,0.70925206
blur,1,86,2,2,0.9449717
blur,1,87,7,3,0.99662966
blur,1,88,8,5,0.8735457
blur,1,89,9,2,0.48046398
blur,1,90,0,0,0.92151093
blur,1,91,3,3,0.99997914
blur,1,92,8,0,0.6544247
blur,1,93,6,5,0.51229507
blur,1,94,4,5,0.4517475
blur,1,95,6,3,0.81998277
blur,1,96,6,3,0.96992904
blur,1,97,0,0,0.7404907
blur,1,98,0,0,0.8357658
blur,1,99,7,3,0.97537655
blur,1,100,4,5,0.9095697
blur,1,101,5,3,0.5074947
blur,1,102,6,3,0.7600069
blur,1,103,3,3,0.99134934
blur,1,104,1,1,0.97331065
blur,1,105,1,2,0.35361275
blur,1,106,3,3,0.9853302
blur,1,107,6,3,0.97249806
blur,1,108,8,3,0.9507751
blur,1,109,7,7,0.48472762
blur,1,110,4,3,0.9996518
blur,1,111,0,0,0.997285
blur,1,112,6,2,0.91961664
blur,1,113,2,3,0.9168964
blur,1,114,1,1,0.7047281
blur,1,115,3,3,0.9950919
blur,1,116,0,0,0.9266823
blur,1,117,4,3,0.5950174
blur,1,118,2,3,0.98752147
blur,1,119,7,3,0.9927053
blur,1,120,8,8,0.48311266
blur,1,121,3,3,0.9992071
blur,1,122,1,3,0.9392355
blur,1,123,2,2,0.9998869
blur,1,124,8,8,0.49138469
blur,1,125,0,0,0.7333429
blur,1,126,8,0,0.92602676
blur,1,127,3,3,0.9999658
blur,1,128,5,3,0.9807474
blur,1,129,2,0,0.639377
blur,1,130,4,3,0.9017666
blur,1,131,1,3,0.8667736
blur,1,132,8,8,0.9595979
blur,1,133,9,9,0.8678311
blur,1,134,1,3,0.97412664
blur,1,135,2,0,0.6996123
blur,1,136,9,3,0.9932881
blur,1,137,7,7,0.98903674
blur,1,138,2,2,0.9981811
blur,1,139,9,8,0.63537747
blur,1,140,6,3,0.7168229
blur,1,141,5,0,0.6233913
blur,1,142,6,0,0.63806725
blur,1,143,3,3,0.99039733
blur,1,144,8,3,0.579815
blur,1,145,7,5,0.98871905
blur,1,146,6,3,0.9478578
blur,1,147,2,5,0.9919985
blur,1,148,5,3,0.95339924
blur,1,149,2,3,0.9926184
blur,1,150,8,5,0.99954337
blur,1,151,9,3,0.99940836
blur,1,152,6,3,0.99912924
blur,1,153,0,2,0.6009036
blur,1,154,0,3,0.84203386
blur,1,155,5,5,0.51360476
blur,1,156,2,5,0.7118241
blur,1,157,9,3,0.98803294
blur,1,158,5,3,0.99712175
blur,1,159,4,3,0.57062006
blur,1,160,2,3,0.7185516
blur,1,161,1,3,0.9970247
blur,1,162,6,3,0.99945456
blur,1,163,6,3,0.8084621
blur,1,164,8,3,0.9288701
blur,1,165,4,3,0.9927608
blur,1,166,8,8,0.92188424
blur,1,167,4,3,0.99266946
blur,1,168,5,5,0.9946306
blur,1,169,0,0,0.9109403
blur,1,170,9,5,0.91339266
blur,1,171,9,5,0.77118105
blur,1,172,9,6,0.6715069
blur,1,173,8,3,0.9220701
blur,1,174,9,9,0.84723556
blur,1,175,9,3,0.99340785
blur,1,176,3,3,0.54401565
blur,1,177,7,3,0.90548474
blur,1,178,5,3,0.9748063
blur,1,179,0,3,0.92706954
blur,1,180,0,3,0.93691987
blur,1,181,5,5,0.99425524
blur,1,182,2,2,0.9999087
blur,1,183,2,5,0.5914074
blur,1,184,3,3,0.99765235
blur,1,185,8,0,0.80762005
blur,1,186,6,3,0.9242846
blur,1,187,3,3,0.9999572
blur,1,188,4,3,0.9829627
blur,1,189,0,0,0.93919814
blur,1,190,5,2,0.3121173
blur,1,191,8,3,0.99538714
blur,1,192,0,5,0.39530316
blur,1,193,1,3,0.98139244
blur,1,194,7,3,0.7276362
blur,1,195,2,3,0.7366505
blur,1,196,8,3,0.9907478
blur,1,197,8,5,0.99903226
blur,1,198,7,3,0.9999261
blur,1,199,8,5,0.92766076
blur,1,200,5,3,0.98017395
blur,1,201,1,8,0.8295607
blur,1,202,8,8,0.99930644
blur,1,203,7,3,0.7339651
blur,1,204,1,3,0.99961853
blur,1,205,3,5,0.8669138
blur,1,206,0,0,0.97812897
blur,1,207,5,5,0.82394063
blur,1,208,7,7,0.9743532
blur,1,209,9,5,0.5859374
blur,1,210,7,3,0.71247435
blur,1,211,4,4,0.7155083
blur,1,212,5,5,0.9998903
blur,1,213,9,2,0.8706683
blur,1,214,8,2,0.4805161
blur,1,215,0,0,0.9910102
blur,1,216,7,2,0.287169
blur,1,217,9,5,0.99524516
blur,1,218,8,0,0.6066048
blur,1,219,2,2,0.9875994
blur,1,220,7,4,0.8854708
blur,1,221,6,3,0.7663505
blur,1,222,9,5,0.80924034
blur,1,223,4,3,0.8083771
blur,1,224,3,3,0.9994704
blur,1,225,9,3,0.99920756
blur,1,226,6,3,0.63714707
blur,1,227,4,3,0.9569791
blur,1,228,7,5,0.9843093
blur,1,229,6,3,0.9493117
blur,1,230,5,3,0.9999664
blur,1,231,1,1,0.70410174
blur,1,232,5,3,0.93298393
blur,1,233,8,3,0.9991756
blur,1,234,8,8,0.46499094
blur,1,235,0,0,0.99994624
blur,1,236,4,3,0.63123286
blur,1,237,0,3,0.9312771
blur,1,238,5,3,0.9912053
blur,1,239,5,5,0.999196
blur,1,240,1,3,0.992176
blur,1,241,1,3,0.997165
blur,1,242,8,3,0.93481696
blur,1,243,9,0,0.94478863
blur,1,244,0,0,0.9999887
blur,1,245,3,3,0.68936396
blur,1,246,1,1,0.6533459
blur,1,247,9,8,0.4196699
blur,1,248,2,2,0.9998852
blur,1,249,2,3,0.99887055
blur,1,250,5,5,0.7026769
blur,1,251,3,3,0.99999654
blur,1,252,9,9,0.93642974
blur,1,253,9,3,0.68197465
blur,1,254,4,2,0.33569393
blur,1,255,0,3,0.99989605
blur,1,256,3,3,0.9870443
blur,1,257,0,0,0.9999671
blur,1,258,0,0,0.47606754
blur,1,259,9,3,0.9698168
blur,1,260,8,3,0.9999914
blur,1,261,1,3,0.52847224
blur,1,262,5,3,0.9569507
blur,1,263,7,7,0.86033845
blur,1,264,0,0,0.829371
blur,1,265,8,8,0.949368
blur,1,266,2,0,0.6241509
blur,1,267,4,3,0.9993874
blur,1,268,7,5,0.54277813
blur,1,269,0,3,0.44673672
blur,1,270,2,0,0.7804693
blur,1,271,3,3,0.9095815
blur,1,272,6,6,0.6022456
blur,1,273,3,3,0.9927025
blur,1,274,8,8,0.9920012
blur,1,275,5,5,0.9036937
blur,1,276,0,0,0.94703215
blur,1,277,3,2,0.9874069
blur,1,278,4,5,0.37337056
blur,1,279,3,3,0.8986006
blur,1,280,9,0,0.6419671
blur,1,281,0,0,0.94746643
blur,1,282,6,3,0.9106913
blur,1,283,1,3,0.9989033
blur,1,284,0,3,0.5464935
blur,1,285,9,3,0.8928288
blur,1,286,1,3,0.5603182
blur,1,287,0,0,0.9983876
blur,1,288,7,3,0.9184883
blur,1,289,9,3,0.56442666
blur,1,290,1,3,0.9999814
blur,1,291,2,2,0.54825497
blur,1,292,6,3,0.9996172
blur,1,293,9,3,0.95877904
blur,1,294,3,3,0.9999975
blur,1,295,4,4,0.7065528
blur,1,296,6,6,0.7721852
blur,1,297,0,0,0.9809869
blur,1,298,0,0,0.97683436
blur,1,299,6,5,0.92406535
blur,1,300,6,3,0.66966313
blur,1,301,6,3,0.9997603
blur,1,302,3,3,0.9019708
blur,1,303,2,2,0.8989202
blur,1,304,6,3,0.9791423
blur,1,305,1,1,0.81455547
blur,1,306,8,2,0.97389674
blur,1,307,2,0,0.6987934
blur,1,308,1,1,0.908509
blur,1,309,6,6,0.39138603
blur,1,310,8,0,0.80458486
blur,1,311,6,5,0.99810386
blur,1,312,8,8,0.9846001
blur,1,313,0,5,0.78034425
blur,1,314,4,3,0.9917304
blur,1,315,0,3,0.7503273
blur,1,316,7,2,0.8781177
blur,1,317,7,5,0.52474445
blur,1,318,5,5,0.98315096
blur,1,319,5,3,0.8220498
blur,1,320,3,5,0.58199793
blur,1,321,5,3,0.9992092
blur,1,322,2,3,0.99989593
blur,1,323,3,3,0.6984594
blur,1,324,4,3,0.9992455
blur,1,325,1,3,0.8975572
blur,1,326,7,5,0.40157202
blur,1,327,5,3,0.8985735
blur,1,328,4,3,0.99899834
blur,1,329,6,5,0.9927054
blur,1,330,1,3,0.6208745
blur,1,331,9,3,0.9984255
blur,1,332,3,3,0.99988186
blur,1,333,6,3,0.9960615
blur,1,334,6,3,0.74442565
blur,1,335,9,4,0.68848944
blur,1,336,3,3,0.99999154
blur,1,337,8,3,0.996145
blur,1,338,0,0,0.74952203
blur,1,339,7,3,0.85789764
blur,1,340,2,3,0.98122954
blur,1,341,6,3,0.9997845
blur,1,342,2,0,0.76629895
blur,1,343,5,5,0.9282169
blur,1,344,8,8,0.74935126
blur,1,345,5,3,0.9924253
blur,1,346,4,3,0.81487733
blur,1,347,6,3,0.9988501
blur,1,348,8,0,0.9986494
blur,1,349,9,3,0.39257112
blur,1,350,9,3,0.5929006
blur,1,351,1,3,0.9942905
blur,1,352,0,0,0.53002685
blur,1,353,2,2,0.9994159
blur,1,354,2,3,0.8475871
blur,1,355,7,3,0.9656663
blur,1,356,3,3,0.92587644
blur,1,357,2,3,0.99880517
blur,1,358,8,2,0.531311
blur,1,359,0,0,0.9488941
blur,1,360,9,3,0.80787295
blur,1,361,5,3,0.5417204
blur,1,362,8,0,0.6560319
blur,1,363,1,3,0.48740956
blur,1,364,9,0,0.8606055
blur,1,365,4,3,0.89160705
blur,1,366,1,4,0.3142597
blur,1,367,3,3,0.9979036
blur,1,368,8,3,0.8477239
blur,1,369,1,3,0.99499595
blur,1,370,4,5,0.73434216
blur,1,371,7,2,0.79313046
blur,1,372,9,3,0.6708132
blur,1,373,4,0,0.67002916
blur,1,374,2,2,0.9999945
blur,1,375,7,3,0.9865146
blur,1,376,0,0,0.7612263
blur,1,377,7,3,0.80485564
blur,1,378,0,3,0.9940625
blur,1,379,6,3,0.9949266
blur,1,380,6,3,0.47372973
blur,1,381,9,0,0.54707146
blur,1,382,0,0,0.93489605
blur,1,383,9,3,0.99829155
blur,1,384,2,2,0.99439245
blur,1,385,8,0,0.9940164
blur,1,386,7,3,0.7231023
blur,1,387,2,2,0.9900435
blur,1,388,2,2,0.9388013
blur,1,389,5,5,0.91692066
blur,1,390,1,3,0.98951834
blur,1,391,2,2,0.9998808
blur,1,392,6,6,0.9947919
blur,1,393,2,3,0.99870217
blur,1,394,9,3,0.9981907
blur,1,395,6,3,0.87830985
blur,1,396,2,2,0.8791836
blur,1,397,3,3,0.9986594
blur,1,398,0,0,0.9338454
blur,1,399,3,3,0.9206464
blur,1,400,9,3,0.32330456
blur,1,401,8,3,0.90754735
blur,1,402,7,0,0.8547574
blur,1,403,8,8,0.99443614
blur,1,404,8,8,0.9954175
blur,1,405,4,3,0.61165756
blur,1,406,0,0,0.999778
blur,1,407,1,0,0.6754131
blur,1,408,8,3,0.40782735
blur,1,409,2,3,0.4078776
blur,1,410,7,5,0.9157078
blur,1,411,9,3,0.69198555
blur,1,412,3,3,0.9998809
blur,1,413,6,3,0.8912505
blur,1,414,1,3,0.99552995
blur,1,415,9,0,0.4439144
blur,1,416,0,3,0.9776554
blur,1,417,7,3,0.8321845
blur,1,418,3,2,0.99948454
blur,1,419,7,7,0.46336675
blur,1,420,4,3,0.8388499
blur,1,421,5,3,0.9888228
blur,1,422,0,0,0.5902856
blur,1,423,0,3,0.9964483
blur,1,424,2,0,0.5275829
blur,1,425,9,2,0.49195498
blur,1,426,3,3,0.9997856
blur,1,427,4,4,0.7167005
blur,1,428,0,3,0.67463136
blur,1,429,6,3,0.9650987
blur,1,430,2,3,0.6941416
blur,1,431,5,0,0.7298272
blur,1,432,3,3,0.98085636
blur,1,433,7,3,0.98664224
blur,1,434,3,3,0.99773693
blur,1,435,7,3,0.47534657
blur,1,436,2,2,0.93347543
blur,1,437,5,3,0.96282345
blur,1,438,3,3,0.9999993
blur,1,439,1,3,0.9995604
blur,1,440,1,1,0.7611263
blur,1,441,4,3,0.8264313
blur,1,442,9,3,0.9778985
blur,1,443,9,0,0.36559162
blur,1,444,5,3,0.95319265
blur,1,445,7,3,0.5347898
blur,1,446,5,0,0.47863227
blur,1,447,0,0,0.9808982
blur,1,448,2,0,0.35208318
blur,1,449,2,0,0.99087805
blur,1,450,2,5,0.7913968
blur,1,451,9,3,0.9983339
blur,1,452,7,3,0.95844567
blur,1,453,3,3,0.71755534
blur,1,454,9,3,0.6369308
blur,1,455,4,4,0.99999464
blur,1,456,3,3,0.9082274
blur,1,457,5,3,0.9938788
blur,1,458,4,3,0.99987864
blur,1,459,6,3,0.7212784
blur,1,460,5,5,0.55527055
blur,1,461,6,3,0.7712592
blur,1,462,1,3,0.9983872
blur,1,463,4,3,0.95672065
blur,1,464,3,3,0.87890255
blur,1,465,4,2,0.84103125
blur,1,466,4,4,0.6842797
blur,1,467,3,3,0.99930644
blur,1,468,7,3,0.968388
blur,1,469,8,3,0.9353617
blur,1,470,3,2,0.7525058
blur,1,471,7,3,0.9986432
blur,1,472,8,8,0.86082715
blur,1,473,0,0,0.70041907
blur,1,474,5,3,0.9884227
blur,1,475,7,5,0.63057005
blur,1,476,6,4,0.56939393
blur,1,477,0,5,0.7042378
blur,1,478,5,3,0.80802524
blur,1,479,4,4,0.98205906
blur,1,480,8,3,0.96989644
blur,1,481,6,3,0.68000114
blur,1,482,8,8,0.99928313
blur,1,483,5,3,0.9997279
blur,1,484,5,3,0.9863326
blur,1,485,9,3,0.94537276
blur,1,486,9,3,0.9970995
blur,1,487,9,9,0.956636
blur,1,488,5,5,0.99825674
blur,1,489,0,0,0.839484
blur,1,490,1,3,0.46111724
blur,1,491,0,3,0.88659525
blur,1,492,8,8,0.930935
blur,1,493,1,3,0.67430294
blur,1,494,1,4,0.3942098
blur,1,495,8,0,0.56354594
blur,1,496,0,0,0.9771792
blur,1,497,2,2,0.9950159
blur,1,498,2,2,0.99990106
blur,1,499,0,0,0.9839792
blur,1,500,4,5,0.3942706
blur,1,501,6,5,0.49651387
blur,1,502,5,3,0.9917944
blur,1,503,4,4,0.97155577
blur,1,504,9,5,0.9851752
blur,1,505,4,3,0.9413672
blur,1,506,7,3,0.36980084
blur,1,507,9,3,0.994292
blur,1,508,9,3,0.5860639
blur,1,509,4,3,0.98794365
blur,1,510,5,5,0.99999464
blur,1,511,6,3,0.99987745
blur,1,512,6,3,0.99958235
blur,1,513,1,3,0.99369884
blur,1,514,5,3,0.9626735
blur,1,515,3,3,0.9821728
blur,1,516,8,0,0.99999857
blur,1,517,9,3,0.95251846
blur,1,518,5,3,0.99851733
blur,1,519,8,8,0.8958526
blur,1,520,5,3,0.8503413
blur,1,521,7,7,0.85418385
blur,1,522,0,5,0.9958692
blur,1,523,7,3,0.8891151
blur,1,524,0,0,0.9627576
blur,1,525,5,3,0.9746268
blur,1,526,0,0,0.58685565
blur,1,527,0,0,0.9985098
blur,1,528,4,0,0.72561723
blur,1,529,6,6,0.74865085
blur,1,530,9,8,0.42021334
blur,1,531,0,3,0.7405667
blur,1,532,9,3,0.99554694
blur,1,533,5,5,0.9996964
blur,1,534,6,3,0.9997359
blur,1,535,6,4,0.9982633
blur,1,536,6,3,0.66606426
blur,1,537,2,3,0.85866743
blur,1,538,9,3,0.7664537
blur,1,539,0,0,0.7952846
blur,1,540,1,1,0.99983704
blur,1,541,7,3,0.99502975
blur,1,542,6,3,0.95447546
blur,1,543,7,3,0.51450205
blur,1,544,5,5,0.94874674
blur,1,545,9,0,0.91709155
blur,1,546,1,3,0.442512
blur,1,547,6,5,0.7678329
blur,1,548,2,3,0.9914165
blur,1,549,5,3,0.8066768
blur,1,550,5,2,0.96092886
blur,1,551,5,2,0.80381143
blur,1,552,8,8,0.9932389
blur,1,553,5,5,0.6265217
blur,1,554,9,9,0.29521495
blur,1,555,4,0,0.758709
blur,1,556,6,3,0.6806933
blur,1,557,4,3,0.9950566
blur,1,558,3,3,0.9999821
blur,1,559,2,2,0.7576941
blur,1,560,0,0,0.9980204
blur,1,561,7,7,0.7753868
blur,1,562,6,3,0.9647089
blur,1,563,2,3,0.8464108
blur,1,564,2,2,0.91764164
blur,1,565,3,3,0.9999945
blur,1,566,9,3,0.7416017
blur,1,567,7,3,0.9979365
blur,1,568,9,6,0.78676003
blur,1,569,2,2,0.99815303
blur,1,570,6,3,0.99652356
blur,1,571,7,3,0.81434566
blur,1,572,1,3,0.9856678
blur,1,573,3,3,0.89911824
blur,1,574,6,3,0.97276014
blur,1,575,6,3,0.96037394
blur,1,576,8,0,0.50475085
blur,1,577,9,3,0.92127764
blur,1,578,7,5,0.78000444
blur,1,579,5,3,0.9695776
blur,1,580,4,4,0.9983841
blur,1,581,0,0,0.59966195
blur,1,582,8,3,0.9923671
blur,1,583,4,2,0.93846947
blur,1,584,0,0,0.99606764
blur,1,585,9,3,0.997566
blur,1,586,3,3,0.9805142
blur,1,587,4,3,0.89845353
blur,1,588,8,8,0.98036444
blur,1,589,9,2,0.72615176
blur,1,590,6,3,0.9998796
blur,1,591,9,8,0.5258453
blur,1,592,2,3,0.7652691
blur,1,593,6,3,0.99346584
blur,1,594,1,4,0.86181545
blur,1,595,4,4,0.99999344
blur,1,596,7,3,0.8584393
blur,1,597,3,3,0.9876506
blur,1,598,5,3,0.7781902
blur,1,599,3,3,0.9981975
blur,1,600,8,3,0.57567143
blur,1,601,5,0,0.8163007
blur,1,602,0,0,0.8765704
blur,1,603,2,3,0.85007346
blur,1,604,1,1,0.98778373
blur,1,605,6,3,0.97820014
blur,1,606,4,3,0.9997737
blur,1,607,3,3,0.6090897
blur,1,608,3,3,0.99816614
blur,1,609,9,9,0.99989164
blur,1,610,6,3,0.98307055
blur,1,611,9,5,0.9917481
blur,1,612,8,3,0.6670974
blur,1,613,8,0,0.88199234
blur,1,614,5,3,0.9744143
blur,1,615,8,5,0.6514528
blur,1,616,6,3,0.8001207
blur,1,617,6,3,0.9940508
blur,1,618,2,2,0.51706177
blur,1,619,1,2,0.80125976
blur,1,620,7,3,0.5617556
blur,1,621,7,3,0.9918983
blur,1,622,1,3,0.99981266
blur,1,623,2,2,0.9944693
blur,1,624,7,4,0.5898651
blur,1,625,9,3,0.98536193
blur,1,626,9,9,0.6807661
blur,1,627,4,4,0.9808787
blur,1,628,4,4,0.99923015
blur,1,629,1,3,0.98526394
blur,1,630,2,8,0.5812777
blur,1,631,5,2,0.8885182
blur,1,632,6,3,0.9969125
blur,1,633,8,0,0.4093418
blur,1,634,7,2,0.6343635
blur,1,635,6,3,0.65165144
blur,1,636,8,8,0.9803909
blur,1,637,3,3,0.99977785
blur,1,638,0,0,0.97843266
blur,1,639,5,3,0.70586246
blur,1,640,5,3,0.90079784
blur,1,641,3,3,0.98867434
blur,1,642,0,0,0.8209818
blur,1,643,7,7,0.993901
blur,1,644,9,5,0.76564413
blur,1,645,1,5,0.8153997
blur,1,646,3,3,0.99880254
blur,1,647,4,5,0.9618342
blur,1,648,4,3,0.9995222
blur,1,649,5,2,0.9998909
blur,1,650,3,3,0.9999378
blur,1,651,9,2,0.4172352
blur,1,652,5,3,0.9649407
blur,1,653,6,3,0.4117527
